Course,URL,University
"Coordinated Program in Dietetics, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10309&returnto=11239,Purdue_University
"Crop Science, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10180&returnto=11239,Purdue_University
"Cybersecurity, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10824&returnto=11239,Purdue_University
"Data Science, BS (CS)",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10839&returnto=11239,Purdue_University
"Data Science, BS (Statistics)",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10840&returnto=11239,Purdue_University
"Data Visualization, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10819&returnto=11239,Purdue_University
"Design and Construction Integration-Interior Design Concentration, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10858&returnto=11239,Purdue_University
"Developmental and Family Science, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10293&returnto=11239,Purdue_University
"Dietetics/Nutrition, Fitness and Health, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10312&returnto=11239,Purdue_University
"Early Childhood Education and Exceptional Needs, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10295&returnto=11239,Purdue_University
"Ecology, Evolution, and Environmental Biology, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10383&returnto=11239,Purdue_University
"Economics Honors, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10710&returnto=11239,Purdue_University
"Economics, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10278&returnto=11239,Purdue_University
"Electrical Engineering Technology, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10302&returnto=11239,Purdue_University
"Environmental Geoscience, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10361&returnto=11239,Purdue_University
"Family and Consumer Sciences Education, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10297&returnto=11239,Purdue_University
"Farm Management, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10172&returnto=11239,Purdue_University
"Finance, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10275&returnto=11239,Purdue_University
"Financial Counseling and Planning, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10255&returnto=11239,Purdue_University
"Food Science, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10204&returnto=11239,Purdue_University
"Foods and Nutrition in Business, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10314&returnto=11239,Purdue_University
"Game Development and Design, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10733&returnto=11239,Purdue_University
"General Management, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10842&returnto=11239,Purdue_University
"Genetics, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10382&returnto=11239,Purdue_University
"Geology and Geophysics, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10359&returnto=11239,Purdue_University
"Health and Disease, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10381&returnto=11239,Purdue_University
"Health Science Pre-Professional/Pre-Chiropractic Concentration, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10261&returnto=11239,Purdue_University
"Health Science Pre-Professional/Pre-Dentistry Concentration, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10262&returnto=11239,Purdue_University
"Health Science Pre-Professional/Pre-Medicine Concentration, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10263&returnto=11239,Purdue_University
"Health Science Pre-Professional/Pre-Occupational Therapy Concentration, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10264&returnto=11239,Purdue_University
"Health Science Pre-Professional/Pre-Optometry Concentration, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10266&returnto=11239,Purdue_University
"Health Science Pre-Professional/Pre-Physical Therapy Concentration, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10268&returnto=11239,Purdue_University
"Health Science Pre-Professional/Pre-Physician Assistant Concentration, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10270&returnto=11239,Purdue_University
"Health Science Pre-Professional/Public Health Concentration, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10272&returnto=11239,Purdue_University
"Horticulture: Horticultural Production and Marketing Concentration, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10217&returnto=11239,Purdue_University
"Horticulture: Landscape Contracting and Management Concentration, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=12526&returnto=11239,Purdue_University
"Horticulture: Landscape Design Concentration, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=12496&returnto=11239,Purdue_University
"Horticulture: Landscape Enterprise Management Concentration, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10218&returnto=11239,Purdue_University
"Horticulture: Plant Science Concentration, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10219&returnto=11239,Purdue_University
"Horticulture: Public Horticulture Concentration, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10220&returnto=11239,Purdue_University
"Hospitality and Tourism Management, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10290&returnto=11239,Purdue_University
"Human Resource Development, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10854&returnto=11239,Purdue_University
"Human Services, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10298&returnto=11239,Purdue_University
"Industrial Engineering Technology, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10722&returnto=11239,Purdue_University
"Insect Biology, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10200&returnto=11239,Purdue_University
"Interdisciplinary Engineering Studies, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=12547&returnto=11239,Purdue_University
"Interdisciplinary Science, BS (Biology)",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10774&returnto=11239,Purdue_University
"Interdisciplinary Science, BS (Chemistry)",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10776&returnto=11239,Purdue_University
"Interdisciplinary Science, BS (Computer Science)",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10770&returnto=11239,Purdue_University
"Interdisciplinary Science, BS (Earth, Atmospheric, and Planetary Sciences)",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10769&returnto=11239,Purdue_University
"Interdisciplinary Science, BS (Mathematics)",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10775&returnto=11239,Purdue_University
"Interdisciplinary Science, BS (Physics)",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10777&returnto=11239,Purdue_University
"Interdisciplinary Science, BS (Statistics)",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10771&returnto=11239,Purdue_University
"Kinesiology, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10828&returnto=11239,Purdue_University
"Marketing, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10271&returnto=11239,Purdue_University
"Mathematics Education, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10346&returnto=11239,Purdue_University
"Mathematics Honors, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10345&returnto=11239,Purdue_University
"Mathematics, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10348&returnto=11239,Purdue_University
"Mathematics/Business, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10349&returnto=11239,Purdue_University
"Mathematics/Computer Science, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10344&returnto=11239,Purdue_University
"Mathematics/Statistics, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10343&returnto=11239,Purdue_University
"Mechanical Engineering Technology, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10296&returnto=11239,Purdue_University
"Mechatronics Engineering Technology, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10857&returnto=11239,Purdue_University
"Medical Laboratory Sciences, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10273&returnto=11239,Purdue_University
"Microbiology Honors, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10380&returnto=11239,Purdue_University
"Microbiology, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10379&returnto=11239,Purdue_University
"Natural Resources and Environmental Science: Air Quality Concentration, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10156&returnto=11239,Purdue_University
"Natural Resources and Environmental Science: Emerging Environmental Challenges Concentration, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10157&returnto=11239,Purdue_University
"Natural Resources and Environmental Science: Environmental Policy and Analysis Concentration, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10158&returnto=11239,Purdue_University
"Natural Resources and Environmental Science: Land Resources Concentration, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10159&returnto=11239,Purdue_University
"Natural Resources and Environmental Science: Water Quality Concentration, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10160&returnto=11239,Purdue_University
"Network Engineering Technology, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10852&returnto=11239,Purdue_University
"Neurobiology and Physiology, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10378&returnto=11239,Purdue_University
"Nutrition and Dietetics, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10310&returnto=11239,Purdue_University
"Nutrition Science, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10316&returnto=11239,Purdue_University
"Nutrition, Fitness, and Health, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10317&returnto=11239,Purdue_University
"Occupational Health Science, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10277&returnto=11239,Purdue_University
"Organizational Leadership, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10288&returnto=11239,Purdue_University
"Pharmaceutical Sciences, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10408&returnto=11239,Purdue_University
"Physics Honors, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10335&returnto=11239,Purdue_University
"Physics, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10333&returnto=11239,Purdue_University
"Planetary Sciences, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10356&returnto=11239,Purdue_University
"Plant Genetics, Breeding, and Biotechnology, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10181&returnto=11239,Purdue_University
"Plant Science, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10198&returnto=11239,Purdue_University
"Professional Flight Technology, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10311&returnto=11239,Purdue_University
"Psychological Sciences, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10327&returnto=11239,Purdue_University
"Public Health, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10260&returnto=11239,Purdue_University
"Radiological Health Sciences-Health Physics, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10280&returnto=11239,Purdue_University
"Radiological Health Sciences-Pre-Medical Physics, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10279&returnto=11239,Purdue_University
"Retail Management, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10256&returnto=11239,Purdue_University
"Robotics Engineering Technology, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10855&returnto=11239,Purdue_University
"Sales and Marketing, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10173&returnto=11239,Purdue_University
"Science Education - Biology Concentration, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10789&returnto=11239,Purdue_University
"Science Education - Chemistry Concentration, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10788&returnto=11239,Purdue_University
"Science Education - Earth Space Science Concentration, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10786&returnto=11239,Purdue_University
"Science Education - Physics Concentration, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10768&returnto=11239,Purdue_University
"Selling and Sales Management, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10257&returnto=11239,Purdue_University
"Soil and Water Sciences, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10182&returnto=11239,Purdue_University
"Speech, Language, and Hearing Sciences, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10328&returnto=11239,Purdue_University
"Statistics - Math Emphasis, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10329&returnto=11239,Purdue_University
"Statistics Honors, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10326&returnto=11239,Purdue_University
"Supply Chain Management Technology, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10721&returnto=11239,Purdue_University
"Supply Chain, Information and Analytics, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10269&returnto=11239,Purdue_University
