Course_Name,Course_Level,Course_Type,Cource_Description,University_Name,Link
Master of Philosophy (Design),,,,University of Newcastle,https://www.newcastle.edu.au/degrees/research/master-of-philosophy-design
Master of Philosophy (Disaster Management),,,,University of Newcastle,https://www.newcastle.edu.au/degrees/research/master-of-philosophy-disaster-management
Master of Philosophy (Drama),,,,University of Newcastle,https://www.newcastle.edu.au/degrees/research/master-of-philosophy-drama
PhD (Design),,,,University of Newcastle,https://www.newcastle.edu.au/degrees/research/phd-design
PhD (Disaster Management),,,,University of Newcastle,https://www.newcastle.edu.au/degrees/research/phd-disaster-management
PhD (Drama),,,,University of Newcastle,https://www.newcastle.edu.au/degrees/research/phd-drama
Master of Digital Media (pre 2015),,,,University of Newcastle,https://www.newcastle.edu.au/degrees/teach-out/master-of-digital-media-pre-2015
Bachelor of Aerospace Engineering (Honours),,,,University of Newcastle,https://www.newcastle.edu.au/degrees/bachelor-of-aerospace-engineering-honours
Bachelor of Chemical Engineering (Honours),,,,University of Newcastle,https://www.newcastle.edu.au/degrees/bachelor-of-chemical-engineering-honours
Bachelor of Chemical Engineering (Honours) / Bachelor of Business,,,,University of Newcastle,https://www.newcastle.edu.au/degrees/bachelor-of-chemical-engineering-honours-business
Bachelor of Chemical Engineering (Honours) / Bachelor of Mathematics,,,,University of Newcastle,https://www.newcastle.edu.au/degrees/bachelor-of-chemical-engineering-honours-mathematics
Bachelor of Chemical Engineering (Honours) / Bachelor of Science,,,,University of Newcastle,https://www.newcastle.edu.au/degrees/bachelor-of-chemical-engineering-honours-science
Bachelor of Civil Engineering (Honours),,,,University of Newcastle,https://www.newcastle.edu.au/degrees/bachelor-of-civil-engineering-honours
Bachelor of Civil Engineering (Honours) / Bachelor of Business,,,,University of Newcastle,https://www.newcastle.edu.au/degrees/bachelor-of-civil-engineering-honours-business
Bachelor of Civil Engineering (Honours) / Bachelor of Environmental Engineering (Honours),,,,University of Newcastle,https://www.newcastle.edu.au/degrees/bachelor-of-civil-engineering-honours-environmental
Bachelor of Civil Engineering (Honours) / Bachelor of Mathematics,,,,University of Newcastle,https://www.newcastle.edu.au/degrees/bachelor-of-civil-engineering-honours-mathematics
Bachelor of Civil Engineering (Honours) / Bachelor of Surveying (Honours),,,,University of Newcastle,https://www.newcastle.edu.au/degrees/bachelor-of-civil-engineering-honours-surveying
Bachelor of Computer Systems Engineering (Honours),,,,University of Newcastle,https://www.newcastle.edu.au/degrees/bachelor-of-computer-systems-engineering-honours
