Faculty,Area of Study,Area of Study Code,Level,Offered,Unit Code,Unit Name,More Info,Notes
Science,Agricultural Genomics,AGEN,UG,Semester 1,AGEN3005,Flavour and Sensory Analysis,https://sydney.edu.au/courses/units-of-study/2019/agen/agen3005.html,
Science,Agronomy,AGRI,UG,Semester 2,AGRI3888,Sustainable Plant Production,https://sydney.edu.au/courses/units-of-study/2019/agri/agri3888.html,
Science,Agronomy,AGRO,UG,Semester 2,AGRO3004,Managing Agro-Ecosystems,https://sydney.edu.au/courses/units-of-study/2019/agro/agro3004.html,
Science,Agronomy,AGRO,UG,Semester 1,AGRO4003,Crop and Pasture Agronomy,https://sydney.edu.au/courses/units-of-study/2019/agro/agro4003.html,
Science,Agronomy,AGRO,UG,Semester 1,AGRO4004,Sustainable Farming Systems,https://sydney.edu.au/courses/units-of-study/2019/agro/agro4004.html,
Science,Agronomy,AGRO,UG,Semester 2,AGRO4005,Livestock Production Systems,https://sydney.edu.au/courses/units-of-study/2019/agro/agro4055.html,
Science,Animal Science,ANSC,UG,Semester 1,ANSC3102,Animal Reproduction,https://sydney.edu.au/courses/units-of-study/2019/ansc/ansc3102.html,Must be studying a Veterinary Science major
Science,Animal Science,ANSC,UG,Semester 2,ANSC3105,Animal Biotechnology,https://sydney.edu.au/courses/units-of-study/2019/ansc/ansc3105.html,Must be studying a Veterinary Science major
Science,Animal Science,ANSC,UG,Semester 2,ANSC3106,Animal Behaviour and Welfare Science,https://sydney.edu.au/courses/units-of-study/2019/ansc/ansc3106.html,Must be studying a Veterinary Science major
Science,Animal and Veterinary Bioscience,AVBS,UG,Semester 2,AVBS1002,Concepts of Animal Management,https://sydney.edu.au/courses/units-of-study/2019/avbs/avbs1002.html,Must be studying a Veterinary Science major
Science,Animal and Veterinary Bioscience,AVBS,UG,Semester 1,AVBS1003,Animals and Us,https://sydney.edu.au/courses/units-of-study/2019/avbs/avbs1003.html,Must be studying a Veterinary Science major
Science,Animal and Veterinary Bioscience,AVBS,UG,Semester 2,AVBS2001,Introductory Veterinary Pathogenesis,https://sydney.edu.au/courses/units-of-study/2019/avbs/avbs2001.html,Must be studying a Veterinary Science major
Science,Animal and Veterinary Bioscience,AVBS,UG,Semester 1,AVBS2007,Animal Structure and Function,https://sydney.edu.au/courses/units-of-study/2019/avbs/avbs2007.html,Must be studying a Veterinary Science major
Science,Animal and Veterinary Bioscience,AVBS,UG,Semester 1,AVBS3001,Agents of Disease,https://sydney.edu.au/courses/units-of-study/2019/avbs/avbs3001.html,Must be studying a Veterinary Science major
Science,Animal and Veterinary Bioscience,AVBS,UG,Semester 2,AVBS3002,Laboratory Disease Investigation,https://sydney.edu.au/courses/units-of-study/2019/avbs/avbs3002.html,Must be studying a Veterinary Science major
Science,Animal and Veterinary Bioscience,AVBS,UG,Semester 1,AVBS3003,Wildlife Management,https://sydney.edu.au/courses/units-of-study/2019/avbs/avbs3003.html,Must be studying a Veterinary Science major
Science,Animal and Veterinary Bioscience,AVBS,UG,Semester 1,AVBS4001,Animal Health and Disease,https://sydney.edu.au/courses/units-of-study/2019/avbs/avbs4001.html,Must be studying a Veterinary Science major
Science,Animal and Veterinary Bioscience,AVBS,UG,Semester 2,AVBS4002,Dairy Production and Technology,https://sydney.edu.au/courses/units-of-study/2019/avbs/avbs4002.html,Must be studying a Veterinary Science major
Science,Animal and Veterinary Bioscience,AVBS,UG,Semester 2,AVBS4003,Wildlife and Evolutionary Genetics,https://sydney.edu.au/courses/units-of-study/2019/avbs/avbs4003.html,Must be studying a Veterinary Science major
Science,Animal and Veterinary Bioscience,AVBS,UG,Semester 2,AVBS4004,Food Safety Assessment and Management,https://sydney.edu.au/courses/units-of-study/2019/avbs/avbs4004.html,Must be studying a Veterinary Science major
Science,Animal and Veterinary Bioscience,AVBS,UG,Semester 1,AVBS4005,Feed Technology,https://sydney.edu.au/courses/units-of-study/2019/avbs/avbs4005.html,Must be studying a Veterinary Science major
Science,Animal and Veterinary Bioscience,AVBS,UG,Semester 2,AVBS4008,Intensive Animal Industries,https://sydney.edu.au/courses/units-of-study/2019/avbs/avbs4008.html,Must be studying a Veterinary Science major
Science,Animal and Veterinary Bioscience,AVBS,UG,Semester 1,AVBS4009,Aquaculture,https://sydney.edu.au/courses/units-of-study/2019/avbs/avbs4009.html,Must be studying a Veterinary Science major
Science,Animal and Veterinary Bioscience,AVBS,UG,Semester 1,AVBS4012,Extensive Animal Industries,https://sydney.edu.au/courses/units-of-study/2019/avbs/avbs4012.html,Must be studying a Veterinary Science major
Science,Biochemistry,BCHM,UG,Semester 1,BCHM3071,Molecular Biology & Biochemistry- Genes,https://sydney.edu.au/courses/units-of-study/2019/bchm/bchm3071.html,
Science,Biochemistry,BCHM,UG,Semester 2,BCHM3072,Human Molecular Cell Biology,https://sydney.edu.au/courses/units-of-study/2019/bchm/bchm3072.html,
Science,Biochemistry,BCHM,UG,Semester 1,BCHM3081,Molecular Biology & Biochemistry-Proteins,https://sydney.edu.au/courses/units-of-study/2019/bchm/bchm3081.html,
Science,Biochemistry,BCHM,UG,Semester 2,BCHM3082,Medical and Metabolic Biochemistry,https://sydney.edu.au/courses/units-of-study/2019/bchm/bchm3082.html,
Science,Biochemistry,BCHM,UG,Semester 2,BCHM3092,Proteomics and Functional Genomics,https://sydney.edu.au/courses/units-of-study/2019/bchm/bchm3092.html,
Science,Biochemistry,BCHM,UG,Semester 1,BCHM3971,Molecular Biology & Biochemistry-Genes (Adv),https://sydney.edu.au/courses/units-of-study/2019/bchm/bchm3971.html,
Science,Biochemistry,BCHM,UG,Semester 2,BCHM3972,Human Molecular Cell Biology (Advanced),https://sydney.edu.au/courses/units-of-study/2019/bchm/bchm3972.html,
Science,Biochemistry,BCHM,UG,Semester 1,BCHM3981,Molecular Biology & Biochemistry-Proteins Adv,https://sydney.edu.au/courses/units-of-study/2019/bchm/bchm3981.html,
Science,Biochemistry,BCHM,UG,Semester 2,BCHM3982,Medical and Metabolic Biochemistry (Adv),https://sydney.edu.au/courses/units-of-study/2019/bchm/bchm3982.html,
Science,Biochemistry,BCHM,UG,Semester 2,BCHM3992,Proteomics and Functional Genomics (Adv),https://sydney.edu.au/courses/units-of-study/2019/bchm/bchm3992.html,
Science,Molecular Biology,BCMB,UG,Semester 1,BCMB2001,Biochemistry and Molecular Biology,https://sydney.edu.au/courses/units-of-study/2019/bcmb/bcmb2001.html,
Science,Molecular Biology,BCMB,UG,Semester 2,BCMB2002,Proteins in Cells,https://sydney.edu.au/courses/units-of-study/2019/bcmb/bcmb2002.html,
Science,Molecular Biology,BCMB,UG,Semester 1,BCMB2901,Biochemistry and Molecular Biology (Advanced),https://sydney.edu.au/courses/units-of-study/2019/bcmb/bcmb2901.html,
Science,Molecular Biology,BCMB,UG,Semester 2,BCMB2902,Proteins in Cells (Advanced),https://sydney.edu.au/courses/units-of-study/2019/bcmb/bcmb2902.html,
Science,Biology,BIOL,UG,Semester 1,BIOL1006,Life and Evolution,https://sydney.edu.au/courses/units-of-study/2019/biol/biol1006.html,
Science,Biology,BIOL,UG,Semester 2,BIOL1007,From Molecules to Ecosystems,https://sydney.edu.au/courses/units-of-study/2019/biol/biol1007.html,
Science,Biology,BIOL,UG,Semester 1,BIOL1008,Human Biology,https://sydney.edu.au/courses/units-of-study/2019/biol/biol1008.html,
Science,Biology,BIOL,UG,Semester 1,BIOL1906,Life and Evolution (Advanced),https://sydney.edu.au/courses/units-of-study/2019/biol/biol1906.html,
Science,Biology,BIOL,UG,Semester 2,BIOL1907,From Molecules to Ecosystems (Advanced),https://sydney.edu.au/courses/units-of-study/2019/biol/biol1907.html,
Science,Biology,BIOL,UG,Semester 1,BIOL1908,Human Biology (Advanced),https://sydney.edu.au/courses/units-of-study/2019/biol/biol1908.html,
Science,Biology,BIOL,UG,Semester 1 - Intensive February,BIOL2010,Intro to Tropical Wildlife Biology,https://sydney.edu.au/courses/units-of-study/2019/biol/biol2010.html,
Science,Biology,BIOL,UG,Semester 1,BIOL2021,Zoology,https://sydney.edu.au/courses/units-of-study/2019/biol/biol2021.html,
Science,Biology,BIOL,UG,Semester 2,BIOL2022,Biology Experimental Design & Analysis,https://sydney.edu.au/courses/units-of-study/2019/biol/biol2022.html,
Science,Biology,BIOL,UG,Semester 2,BIOL2024,Ecology and Conservation,https://sydney.edu.au/courses/units-of-study/2019/biol/biol2024.html,
Science,Biology,BIOL,UG,Semester 2 - Intensive July,BIOL2028,Introduction to Marine Field Biology,https://sydney.edu.au/courses/units-of-study/2019/biol/biol2028.html,
