Course,URL,University
CAS AN 330: From Conception to Death: The Evolution of Human Life History,https://www.bu.edu/academics/cas/courses/cas-an-330/,Boston University
CAS AN 331: Human Origins,https://www.bu.edu/academics/cas/courses/cas-an-331/,Boston University
CAS AN 333: Human Population Biology,https://www.bu.edu/academics/cas/courses/cas-an-333/,Boston University
CAS AN 335: The Ape Within: Great Apes and the Evolution of Human Behavior,https://www.bu.edu/academics/cas/courses/cas-an-335/,Boston University
CAS AN 336: Primate Evolutionary Ecology,https://www.bu.edu/academics/cas/courses/cas-an-336/,Boston University
CAS AN 337: Creation and Evolution,https://www.bu.edu/academics/cas/courses/cas-an-337/,Boston University
CAS AN 339: Primate Biomechanics,https://www.bu.edu/academics/cas/courses/cas-an-339/,Boston University
"CAS AN 344: Modern Japanese Society: Family, School, and Workplace (area)",https://www.bu.edu/academics/cas/courses/cas-an-344/,Boston University
CAS AN 347: Afghanistan (area),https://www.bu.edu/academics/cas/courses/cas-an-347/,Boston University
CAS AN 348: Contemporary Globalization: An Anthropological Perspective,https://www.bu.edu/academics/cas/courses/cas-an-348/,Boston University
"CAS AN 351: Language, Culture, and Society",https://www.bu.edu/academics/cas/courses/cas-an-351/,Boston University
CAS AN 355: Religious Fundamentalism in Anthropological Perspective,https://www.bu.edu/academics/cas/courses/cas-an-355/,Boston University
CAS AN 363: Food and Water: Critical Perspectives on Global Crises,https://www.bu.edu/academics/cas/courses/cas-an-363/,Boston University
CAS AN 371: Political Anthropology of the Modern World,https://www.bu.edu/academics/cas/courses/cas-an-371/,Boston University
CAS AN 372: Psychological Anthropology,https://www.bu.edu/academics/cas/courses/cas-an-372/,Boston University
"CAS AN 375: Culture, Society, and Religion in South Asia (area)",https://www.bu.edu/academics/cas/courses/cas-an-375/,Boston University
CAS AN 379: China: Tradition and Transformation,https://www.bu.edu/academics/cas/courses/cas-an-379/,Boston University
"CAS AN 382: Wealth, Poverty, and Culture",https://www.bu.edu/academics/cas/courses/cas-an-382/,Boston University
CAS AN 384: Anthropology of Religion,https://www.bu.edu/academics/cas/courses/cas-an-384/,Boston University
CAS AN 397: Anthropology and Film: Ways of Seeing,https://www.bu.edu/academics/cas/courses/cas-an-397/,Boston University
CAS AN 461: Ethnography and Anthropological Theory 1,https://www.bu.edu/academics/cas/courses/cas-an-461/,Boston University
CAS AN 462: Ethnography and Anthropological Theory 2,https://www.bu.edu/academics/cas/courses/cas-an-462/,Boston University
CAS AN 505: Asian Development: The Case of Women (area),https://www.bu.edu/academics/cas/courses/cas-an-505/,Boston University
