Course_Name,Course_Level,Course_Type,Cource_Description,University_Name,Link
Graduate Diploma in Dental Public and Primary Health (80330),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c140
Master of Clinical Research (thesis and coursework) (90620),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c142
Master of Dental Public and Primary Health (coursework and dissertation) (80530),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c143
Master of Infectious Diseases (coursework and dissertation) (52530),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c144
Doctor of Clinical Pharmacy (50830),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c146
Doctor of Podiatric Surgery (90830),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c147
Master of Strategic Communication (coursework or coursework and dissertation) (12540),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c361
Doctor of Social Work (10970),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c149
Master of Translation Studies (coursework or coursework and dissertation) (12520),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c346
Master of Research (00720),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=cr1444
Graduate Certificate in Public Policy (42280),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c1419
Graduate Diploma in Dental Sleep Medicine (52340),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c159
Master of Agricultural Science (coursework or coursework and dissertation) (72510),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c164
Master of Biological Science (coursework or coursework and dissertation) (72520),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c165
Master of Environmental Science (coursework or coursework and dissertation) (72530),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c166
Master of Geoscience (coursework or coursework and dissertation) (72550),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c167
