Course_Name,Course_Level,Course_Type,Cource_Description,University_Name,Link
Bachelor of Business (Tourism and Hospitality Management),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Business-(Tourism-and-Hospitality-Management)-BA-BUSTHM/local
Bachelor of Business Administration,,,,Swinburne University of Technology,https://www.swinburne.edu.au/study/course/bachelor-of-business-administration/
Bachelor of Business Administration [2016],,,,Swinburne University of Technology,https://www.swinburne.edu.au/study/course/bachelor-of-business-administration-2016/
Bachelor of Business Information Systems,,,,Swinburne University of Technology,https://www.swinburne.edu.au/study/course/bachelor-of-business-information-systems/
Bachelor of Business Information Systems (Honours),,,,Swinburne University of Technology,https://www.swinburne.edu.au/study/course/bachelor-of-business-information-systems-honours/
Bachelor of Business Information Systems / Bachelor of Business,,,,Swinburne University of Technology,https://www.swinburne.edu.au/study/course/bachelor-of-business-information-systems-bachelor-of-business/
Bachelor of Business [2016],,,,Swinburne University of Technology,https://www.swinburne.edu.au/study/course/bachelor-of-business-2016/
Bachelor of Business [OUA],,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Business-%5BOUA%5D-BA-BUS10-OUA/local
Bachelor of Business [Online delivery],,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Business-%5BOnline-delivery%5D-BA-BUS10S/local
Bachelor of Business/ Bachelor of Communication,,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Business/-Bachelor-of-Communication-L04710/local
Bachelor of Business/ Bachelor of Communication,,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Business/-Bachelor-of-Communication-BB-BUSCMN/local
Bachelor of Business/ Bachelor of Social Science,,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Business/-Bachelor-of-Social-Science-BB-BUSSS2/local
Bachelor of Business/ Bachelor of Social Science,,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Business/-Bachelor-of-Social-Science-BB-BUSS2/local
Bachelor of Circus Arts,,,,Swinburne University of Technology,https://www.swinburne.edu.au/study/course/bachelor-of-circus-arts/
Bachelor of Circus Arts [available 2017 only] ,,,,Swinburne University of Technology,https://www.swinburne.edu.au/study/course/bachelor-of-circus-arts-2017/
Bachelor of Commerce,,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Commerce-BA-COM1/local
Bachelor of Commerce (Accounting),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Commerce-(Accounting)-BA-COMACC/local
Bachelor of Commerce (Commercial Law),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Commerce-(Commercial-Law)-BA-COMLAW/local
Bachelor of Commerce (Entrepreneurship and Innovation),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Commerce-(Entrepreneurship-and-Innovation)-BA-COMEI/local
